,level_0,index,close,high,low,open,s,t,v
6674,25,2017-10-12 05:00:00,4831.0,4849.0,4822.3,4849.0,ok,1507752000.0,11950046.0
6675,24,2017-10-12 04:00:00,4849.0,4887.0,4821.9,4846.5,ok,1507748400.0,30562682.0
6676,23,2017-10-12 03:00:00,4846.5,4846.6,4820.0,4835.1,ok,1507744800.0,11598735.0
6677,22,2017-10-12 02:00:00,4835.1,4870.0,4829.0,4852.0,ok,1507741200.0,14559466.0
6678,21,2017-10-12 01:00:00,4852.0,4862.4,4833.0,4844.5,ok,1507737600.0,21824837.0
6679,20,2017-10-12 00:00:00,4844.5,4847.1,4767.9,4766.7,ok,1507734000.0,30707243.0
6680,19,2017-10-11 23:00:00,4766.7,4795.0,4754.5,4776.2,ok,1507730400.0,15590202.0
6681,18,2017-10-11 22:00:00,4776.2,4783.7,4754.5,4754.7,ok,1507726800.0,15357950.0
6682,17,2017-10-11 21:00:00,4754.7,4805.0,4744.3,4777.1,ok,1507723200.0,24877397.0
6683,16,2017-10-11 20:00:00,4777.1,4816.3,4763.0,4809.6,ok,1507719600.0,12992131.0
6684,15,2017-10-11 19:00:00,4809.6,4829.8,4792.3,4804.4,ok,1507716000.0,15783890.0
6685,14,2017-10-11 18:00:00,4804.4,4804.9,4777.5,4803.8,ok,1507712400.0,11080431.0
6686,13,2017-10-11 17:00:00,4803.8,4824.5,4790.7,4790.8,ok,1507708800.0,16141068.0
6687,12,2017-10-11 16:00:00,4790.8,4797.8,4761.1,4761.1,ok,1507705200.0,9441750.0
6688,11,2017-10-11 15:00:00,4761.1,4789.1,4756.9,4757.6,ok,1507701600.0,8344563.0
6689,10,2017-10-11 14:00:00,4757.6,4772.7,4732.0,4739.2,ok,1507698000.0,9361647.0
6690,9,2017-10-11 13:00:00,4739.2,4748.8,4712.2,4722.2,ok,1507694400.0,10857912.0
6691,8,2017-10-11 12:00:00,4722.2,4764.5,4708.0,4762.2,ok,1507690800.0,17818350.0
6692,7,2017-10-11 11:00:00,4762.2,4775.1,4745.0,4752.7,ok,1507687200.0,10997121.0
6693,6,2017-10-11 10:00:00,4752.7,4759.8,4733.3,4738.3,ok,1507683600.0,10737859.0
6694,5,2017-10-11 09:00:00,4738.3,4777.0,4706.0,4771.7,ok,1507680000.0,21165018.0
6695,4,2017-10-11 08:00:00,4771.7,4787.5,4706.7,4767.8,ok,1507676400.0,31611042.0
6696,3,2017-10-11 07:00:00,4767.8,4847.0,4698.6,4832.6,ok,1507672800.0,65205574.0
6697,2,2017-10-11 06:00:00,4832.6,4894.9,4821.1,4888.9,ok,1507669200.0,26346409.0
6698,1,2017-10-11 05:00:00,4888.9,4909.0,4870.0,4886.9,ok,1507665600.0,15335667.0
6699,0,2017-10-11 04:00:00,4886.9,4901.0,4864.8,4886.6,ok,1507662000.0,19836272.0
6700,49,2017-10-11 03:00:00,4886.6,4943.7,4873.2,4914.2,ok,1507658400.0,36859436.0
6701,48,2017-10-11 02:00:00,4914.2,4938.0,4871.3,4871.3,ok,1507654800.0,40539170.0
6702,47,2017-10-11 01:00:00,4871.3,4873.7,4803.0,4803.1,ok,1507651200.0,22419130.0
6703,46,2017-10-11 00:00:00,4803.1,4820.0,4801.1,4804.3,ok,1507647600.0,11160310.0
6704,45,2017-10-10 23:00:00,4804.3,4845.9,4795.0,4827.6,ok,1507644000.0,17229142.0
6705,44,2017-10-10 22:00:00,4827.6,4859.7,4798.1,4850.6,ok,1507640400.0,20288929.0
6706,43,2017-10-10 21:00:00,4850.6,4850.6,4794.7,4801.7,ok,1507636800.0,16848395.0
6707,42,2017-10-10 20:00:00,4801.7,4824.4,4791.3,4805.0,ok,1507633200.0,17199154.0
6708,41,2017-10-10 19:00:00,4805.0,4825.0,4757.6,4777.0,ok,1507629600.0,22905550.0
6709,40,2017-10-10 18:00:00,4777.0,4805.8,4760.9,4789.3,ok,1507626000.0,11656479.0
6710,39,2017-10-10 17:00:00,4789.3,4821.9,4762.3,4785.6,ok,1507622400.0,29856541.0
6711,38,2017-10-10 16:00:00,4785.6,4863.5,4780.8,4850.5,ok,1507618800.0,22986242.0
6712,37,2017-10-10 15:00:00,4850.5,4866.3,4827.7,4839.2,ok,1507615200.0,16353514.0
6713,36,2017-10-10 14:00:00,4839.2,4840.0,4807.6,4819.3,ok,1507611600.0,9561350.0
6714,35,2017-10-10 13:00:00,4819.3,4838.8,4803.1,4807.2,ok,1507608000.0,9544768.0
6715,34,2017-10-10 12:00:00,4807.2,4835.4,4795.3,4835.5,ok,1507604400.0,13631694.0
6716,33,2017-10-10 11:00:00,4835.5,4844.3,4801.8,4816.5,ok,1507600800.0,13478695.0
6717,32,2017-10-10 10:00:00,4816.5,4875.2,4816.3,4867.4,ok,1507597200.0,16796277.0
6718,31,2017-10-10 09:00:00,4867.4,4870.0,4798.9,4798.8,ok,1507593600.0,17868922.0
6719,30,2017-10-10 08:00:00,4798.8,4823.1,4752.4,4766.0,ok,1507590000.0,24044725.0
6720,29,2017-10-10 07:00:00,4766.0,4853.0,4760.0,4830.8,ok,1507586400.0,41273104.0
6721,28,2017-10-10 06:00:00,4830.8,4857.5,4810.0,4853.9,ok,1507582800.0,24149598.0
6722,27,2017-10-10 05:00:00,4853.9,4863.8,4766.0,4813.0,ok,1507579200.0,67311308.0
6723,26,2017-10-10 04:00:00,4813.0,4914.5,4737.7,4747.6,ok,1507575600.0,95083121.0
6724,25,2017-10-10 03:00:00,4747.6,4752.8,4674.3,4692.3,ok,1507572000.0,57730852.0
6725,24,2017-10-10 02:00:00,4692.3,4712.3,4640.5,4640.5,ok,1507568400.0,29909694.0
6726,23,2017-10-10 01:00:00,4640.5,4655.0,4630.4,4640.3,ok,1507564800.0,11821636.0
6727,22,2017-10-10 00:00:00,4640.3,4669.2,4640.3,4666.9,ok,1507561200.0,18233996.0
6728,21,2017-10-09 23:00:00,4666.9,4680.0,4605.2,4606.5,ok,1507557600.0,41104959.0
6729,20,2017-10-09 22:00:00,4606.5,4610.0,4568.4,4589.2,ok,1507554000.0,12099364.0
6730,19,2017-10-09 21:00:00,4589.2,4606.0,4581.7,4599.1,ok,1507550400.0,8053220.0
6731,18,2017-10-09 20:00:00,4599.1,4614.9,4587.6,4598.5,ok,1507546800.0,12054651.0
6732,17,2017-10-09 19:00:00,4598.5,4614.9,4579.7,4585.2,ok,1507543200.0,13152533.0
6733,16,2017-10-09 18:00:00,4585.2,4592.9,4560.0,4560.1,ok,1507539600.0,8983395.0
6734,15,2017-10-09 17:00:00,4560.1,4582.9,4560.0,4582.2,ok,1507536000.0,5163628.0
6735,14,2017-10-09 16:00:00,4582.2,4584.3,4553.0,4553.1,ok,1507532400.0,13842267.0
6736,13,2017-10-09 15:00:00,4553.1,4595.8,4546.4,4594.4,ok,1507528800.0,23074732.0
6737,12,2017-10-09 14:00:00,4594.4,4622.0,4581.0,4585.8,ok,1507525200.0,13750348.0
6738,11,2017-10-09 13:00:00,4585.8,4626.0,4579.5,4614.0,ok,1507521600.0,17093855.0
6739,10,2017-10-09 12:00:00,4614.0,4620.2,4596.4,4596.5,ok,1507518000.0,13377574.0
6740,9,2017-10-09 11:00:00,4596.5,4601.0,4585.5,4593.2,ok,1507514400.0,5584692.0
6741,8,2017-10-09 10:00:00,4593.2,4601.7,4580.4,4581.5,ok,1507510800.0,6808575.0
6742,7,2017-10-09 09:00:00,4581.5,4597.8,4560.5,4591.0,ok,1507507200.0,12650615.0
6743,6,2017-10-09 08:00:00,4591.0,4606.4,4586.7,4606.4,ok,1507503600.0,8878123.0
6744,5,2017-10-09 07:00:00,4606.4,4619.6,4574.2,4583.0,ok,1507500000.0,14877270.0
6745,4,2017-10-09 06:00:00,4583.0,4589.0,4562.3,4568.4,ok,1507496400.0,12843881.0
6746,3,2017-10-09 05:00:00,4568.4,4615.7,4559.0,4585.2,ok,1507492800.0,34706330.0
6747,2,2017-10-09 04:00:00,4585.2,4600.8,4540.3,4540.4,ok,1507489200.0,19158137.0
6748,1,2017-10-09 03:00:00,4540.4,4564.0,4534.9,4562.9,ok,1507485600.0,10348297.0
6749,0,2017-10-09 02:00:00,4562.9,4567.4,4546.5,4555.8,ok,1507482000.0,7211739.0
6750,49,2017-10-09 01:00:00,4555.8,4572.0,4540.1,4568.7,ok,1507478400.0,16293738.0
6751,48,2017-10-09 00:00:00,4568.7,4568.8,4530.0,4533.4,ok,1507474800.0,19098917.0
6752,47,2017-10-08 23:00:00,4533.4,4560.0,4519.0,4525.0,ok,1507471200.0,17714536.0
6753,46,2017-10-08 22:00:00,4525.0,4548.0,4466.3,4466.3,ok,1507467600.0,31937274.0
6754,45,2017-10-08 21:00:00,4466.3,4468.9,4457.7,4457.9,ok,1507464000.0,5821834.0
6755,44,2017-10-08 20:00:00,4457.9,4473.9,4455.1,4468.2,ok,1507460400.0,7619113.0
6756,43,2017-10-08 19:00:00,4468.2,4496.2,4453.0,4454.2,ok,1507456800.0,16096789.0
6757,42,2017-10-08 18:00:00,4454.2,4460.0,4450.5,4459.2,ok,1507453200.0,4063065.0
6758,41,2017-10-08 17:00:00,4459.2,4472.2,4451.9,4452.4,ok,1507449600.0,8823446.0
6759,40,2017-10-08 16:00:00,4452.4,4471.3,4448.1,4464.5,ok,1507446000.0,7440056.0
6760,39,2017-10-08 15:00:00,4464.5,4479.0,4440.0,4444.9,ok,1507442400.0,10016971.0
6761,38,2017-10-08 14:00:00,4444.9,4446.9,4435.9,4437.7,ok,1507438800.0,2288862.0
6762,37,2017-10-08 13:00:00,4437.7,4456.1,4429.5,4456.0,ok,1507435200.0,6480975.0
6763,36,2017-10-08 12:00:00,4456.0,4456.1,4434.7,4444.7,ok,1507431600.0,6619296.0
6764,35,2017-10-08 11:00:00,4444.7,4456.9,4430.2,4456.9,ok,1507428000.0,9643455.0
6765,34,2017-10-08 10:00:00,4456.9,4464.1,4443.0,4456.3,ok,1507424400.0,6691432.0
6766,33,2017-10-08 09:00:00,4456.3,4469.6,4443.8,4445.3,ok,1507420800.0,12338417.0
6767,32,2017-10-08 08:00:00,4445.3,4484.0,4440.0,4470.0,ok,1507417200.0,25017276.0
6768,31,2017-10-08 07:00:00,4470.0,4482.6,4341.8,4345.4,ok,1507413600.0,36955245.0
6769,30,2017-10-08 06:00:00,4345.4,4348.3,4336.3,4343.2,ok,1507410000.0,2226480.0
6770,29,2017-10-08 05:00:00,4343.2,4353.0,4334.9,4340.0,ok,1507406400.0,6045464.0
6771,28,2017-10-08 04:00:00,4340.0,4345.6,4334.6,4343.8,ok,1507402800.0,2956724.0
6772,27,2017-10-08 03:00:00,4343.8,4356.2,4337.5,4356.1,ok,1507399200.0,3675616.0
6773,26,2017-10-08 02:00:00,4356.1,4359.1,4336.5,4336.5,ok,1507395600.0,5279211.0
6774,25,2017-10-08 01:00:00,4336.5,4344.2,4325.3,4343.5,ok,1507392000.0,5724059.0
6775,24,2017-10-08 00:00:00,4343.5,4348.5,4332.9,4344.2,ok,1507388400.0,4063999.0
6776,23,2017-10-07 23:00:00,4344.2,4368.1,4343.4,4357.3,ok,1507384800.0,7299594.0
6777,22,2017-10-07 22:00:00,4357.3,4368.0,4345.6,4345.9,ok,1507381200.0,8873408.0
6778,21,2017-10-07 21:00:00,4345.9,4347.0,4319.2,4319.3,ok,1507377600.0,5458983.0
6779,20,2017-10-07 20:00:00,4319.3,4338.8,4307.0,4312.6,ok,1507374000.0,9216524.0
6780,19,2017-10-07 19:00:00,4312.6,4346.0,4312.4,4345.9,ok,1507370400.0,7137610.0
6781,18,2017-10-07 18:00:00,4345.9,4347.9,4334.8,4339.9,ok,1507366800.0,2744432.0
6782,17,2017-10-07 17:00:00,4339.9,4344.4,4328.5,4328.6,ok,1507363200.0,2683611.0
6783,16,2017-10-07 16:00:00,4328.6,4342.0,4322.4,4338.3,ok,1507359600.0,7295415.0
6784,15,2017-10-07 15:00:00,4338.3,4375.0,4333.3,4371.7,ok,1507356000.0,10699456.0
6785,14,2017-10-07 14:00:00,4371.7,4380.7,4370.4,4377.4,ok,1507352400.0,4063710.0
6786,13,2017-10-07 13:00:00,4377.4,4377.6,4360.2,4360.0,ok,1507348800.0,2030557.0
6787,12,2017-10-07 12:00:00,4360.0,4373.1,4355.0,4363.5,ok,1507345200.0,4198237.0
6788,11,2017-10-07 11:00:00,4363.5,4378.0,4355.0,4377.9,ok,1507341600.0,3617227.0
6789,10,2017-10-07 10:00:00,4377.9,4378.0,4365.0,4374.1,ok,1507338000.0,2643103.0
6790,9,2017-10-07 09:00:00,4374.1,4387.2,4359.4,4372.1,ok,1507334400.0,5143949.0
6791,8,2017-10-07 08:00:00,4372.1,4388.0,4356.8,4356.8,ok,1507330800.0,9448474.0
6792,7,2017-10-07 07:00:00,4356.8,4361.0,4343.1,4345.2,ok,1507327200.0,4178820.0
6793,6,2017-10-07 06:00:00,4345.2,4353.7,4326.0,4338.0,ok,1507323600.0,5065145.0
6794,5,2017-10-07 05:00:00,4338.0,4348.5,4323.5,4336.6,ok,1507320000.0,6401569.0
6795,4,2017-10-07 04:00:00,4336.6,4343.0,4317.8,4340.5,ok,1507316400.0,9090426.0
6796,3,2017-10-07 03:00:00,4340.5,4360.0,4324.3,4336.7,ok,1507312800.0,13832679.0
6797,2,2017-10-07 02:00:00,4336.7,4399.0,4324.2,4385.3,ok,1507309200.0,29773382.0
6798,1,2017-10-07 01:00:00,4385.3,4385.4,4357.2,4376.5,ok,1507305600.0,7564817.0
6799,0,2017-10-07 00:00:00,4376.5,4395.0,4375.2,4383.3,ok,1507302000.0,5221021.0
6800,49,2017-10-06 23:00:00,4383.3,4398.6,4356.1,4360.4,ok,1507298400.0,13531278.0
6801,48,2017-10-06 22:00:00,4360.4,4380.5,4340.0,4380.6,ok,1507294800.0,21617132.0
6802,47,2017-10-06 21:00:00,4380.6,4407.1,4380.5,4395.3,ok,1507291200.0,8202957.0
6803,46,2017-10-06 20:00:00,4395.3,4414.4,4390.0,4395.3,ok,1507287600.0,9029006.0
6804,45,2017-10-06 19:00:00,4395.3,4430.0,4390.3,4416.9,ok,1507284000.0,13362366.0
6805,44,2017-10-06 18:00:00,4416.9,4417.3,4396.2,4410.0,ok,1507280400.0,5536452.0
6806,43,2017-10-06 17:00:00,4410.0,4410.0,4388.9,4403.5,ok,1507276800.0,7197777.0
6807,42,2017-10-06 16:00:00,4403.5,4415.0,4380.1,4404.1,ok,1507273200.0,10866778.0
6808,41,2017-10-06 15:00:00,4404.1,4419.3,4375.3,4400.0,ok,1507269600.0,19807693.0
6809,40,2017-10-06 14:00:00,4400.0,4409.0,4317.8,4322.4,ok,1507266000.0,22088957.0
6810,39,2017-10-06 13:00:00,4322.4,4327.1,4307.8,4319.5,ok,1507262400.0,4306037.0
6811,38,2017-10-06 12:00:00,4319.5,4327.7,4314.6,4316.6,ok,1507258800.0,3775253.0
6812,37,2017-10-06 11:00:00,4316.6,4335.8,4314.9,4327.3,ok,1507255200.0,4296062.0
6813,36,2017-10-06 10:00:00,4327.3,4336.2,4316.8,4323.2,ok,1507251600.0,7225994.0
6814,35,2017-10-06 09:00:00,4323.2,4324.1,4291.7,4311.4,ok,1507248000.0,10650038.0
6815,34,2017-10-06 08:00:00,4311.4,4363.8,4301.0,4362.8,ok,1507244400.0,14042004.0
6816,33,2017-10-06 07:00:00,4362.8,4368.2,4323.6,4323.7,ok,1507240800.0,8669914.0
6817,32,2017-10-06 06:00:00,4323.7,4350.1,4323.5,4344.8,ok,1507237200.0,7238388.0
6818,31,2017-10-06 05:00:00,4344.8,4360.7,4334.6,4360.8,ok,1507233600.0,11340395.0
6819,30,2017-10-06 04:00:00,4360.8,4377.5,4331.8,4332.5,ok,1507230000.0,13880903.0
6820,29,2017-10-06 03:00:00,4332.5,4348.6,4296.7,4296.9,ok,1507226400.0,18145948.0
6821,28,2017-10-06 02:00:00,4296.9,4309.0,4292.7,4307.1,ok,1507222800.0,4408286.0
6822,27,2017-10-06 01:00:00,4307.1,4315.0,4294.9,4310.9,ok,1507219200.0,7521685.0
6823,26,2017-10-06 00:00:00,4310.9,4333.0,4297.5,4298.0,ok,1507215600.0,15072710.0
6824,25,2017-10-05 23:00:00,4298.0,4315.1,4287.8,4310.0,ok,1507212000.0,13951951.0
6825,24,2017-10-05 22:00:00,4310.0,4330.8,4288.0,4305.5,ok,1507208400.0,22571495.0
6826,23,2017-10-05 21:00:00,4305.5,4322.0,4235.5,4239.0,ok,1507204800.0,41913547.0
6827,22,2017-10-05 20:00:00,4239.0,4246.0,4229.1,4238.5,ok,1507201200.0,11765153.0
6828,21,2017-10-05 19:00:00,4238.5,4243.0,4198.7,4198.8,ok,1507197600.0,24689611.0
6829,20,2017-10-05 18:00:00,4198.8,4203.3,4146.0,4146.7,ok,1507194000.0,20003536.0
6830,19,2017-10-05 17:00:00,4146.7,4162.8,4134.8,4157.8,ok,1507190400.0,8745173.0
6831,18,2017-10-05 16:00:00,4157.8,4163.0,4150.9,4151.4,ok,1507186800.0,3684385.0
6832,17,2017-10-05 15:00:00,4151.4,4164.9,4144.0,4144.9,ok,1507183200.0,5998754.0
6833,16,2017-10-05 14:00:00,4144.9,4164.8,4140.0,4164.0,ok,1507179600.0,7669416.0
6834,15,2017-10-05 13:00:00,4164.0,4179.5,4140.0,4179.7,ok,1507176000.0,18835101.0
6835,14,2017-10-05 12:00:00,4179.7,4234.0,4166.0,4228.7,ok,1507172400.0,18924124.0
6836,13,2017-10-05 11:00:00,4228.7,4236.0,4220.0,4230.8,ok,1507168800.0,7256326.0
6837,12,2017-10-05 10:00:00,4230.8,4247.9,4217.4,4217.5,ok,1507165200.0,7758069.0
6838,11,2017-10-05 09:00:00,4217.5,4224.0,4201.8,4213.3,ok,1507161600.0,5050626.0
6839,10,2017-10-05 08:00:00,4213.3,4229.1,4206.0,4220.9,ok,1507158000.0,4937153.0
6840,9,2017-10-05 07:00:00,4220.9,4230.7,4197.7,4212.0,ok,1507154400.0,8367873.0
6841,8,2017-10-05 06:00:00,4212.0,4218.5,4192.4,4194.1,ok,1507150800.0,7509438.0
6842,7,2017-10-05 05:00:00,4194.1,4207.5,4187.8,4207.5,ok,1507147200.0,5143762.0
6843,6,2017-10-05 04:00:00,4207.5,4211.8,4187.0,4194.9,ok,1507143600.0,6977535.0
6844,5,2017-10-05 03:00:00,4194.9,4203.7,4181.6,4203.7,ok,1507140000.0,9384645.0
6845,4,2017-10-05 02:00:00,4203.7,4209.5,4196.0,4209.6,ok,1507136400.0,4013764.0
6846,3,2017-10-05 01:00:00,4209.6,4216.0,4182.5,4207.3,ok,1507132800.0,13019893.0
6847,2,2017-10-05 00:00:00,4207.3,4220.3,4191.2,4195.9,ok,1507129200.0,11980546.0
6848,1,2017-10-04 23:00:00,4195.9,4208.3,4189.7,4202.1,ok,1507125600.0,11327110.0
6849,0,2017-10-04 22:00:00,4202.1,4207.3,4178.0,4184.9,ok,1507122000.0,16181852.0
6850,49,2017-10-04 21:00:00,4184.9,4240.0,4162.0,4237.3,ok,1507118400.0,25702338.0
6851,48,2017-10-04 20:00:00,4237.3,4237.4,4204.0,4229.0,ok,1507114800.0,9365718.0
6852,47,2017-10-04 19:00:00,4229.0,4243.8,4209.0,4243.8,ok,1507111200.0,16426260.0
6853,46,2017-10-04 18:00:00,4243.8,4284.0,4221.0,4275.8,ok,1507107600.0,21652091.0
6854,45,2017-10-04 17:00:00,4275.8,4323.8,4256.0,4323.7,ok,1507104000.0,21213197.0
6855,44,2017-10-04 16:00:00,4323.7,4339.0,4317.0,4319.7,ok,1507100400.0,7103304.0
6856,43,2017-10-04 15:00:00,4319.7,4333.9,4312.2,4326.8,ok,1507096800.0,8670386.0
6857,42,2017-10-04 14:00:00,4326.8,4335.0,4303.6,4304.1,ok,1507093200.0,10624052.0
6858,41,2017-10-04 13:00:00,4304.1,4314.1,4296.9,4298.6,ok,1507089600.0,5893363.0
6859,40,2017-10-04 12:00:00,4298.6,4312.2,4285.0,4292.9,ok,1507086000.0,7790822.0
6860,39,2017-10-04 11:00:00,4292.9,4303.8,4282.2,4301.7,ok,1507082400.0,6220905.0
6861,38,2017-10-04 10:00:00,4301.7,4311.4,4291.7,4298.0,ok,1507078800.0,3898776.0
6862,37,2017-10-04 09:00:00,4298.0,4322.9,4281.0,4318.3,ok,1507075200.0,8040300.0
6863,36,2017-10-04 08:00:00,4318.3,4326.7,4290.9,4304.0,ok,1507071600.0,9856069.0
6864,35,2017-10-04 07:00:00,4304.0,4307.4,4260.8,4261.0,ok,1507068000.0,8043547.0
6865,34,2017-10-04 06:00:00,4261.0,4289.4,4258.0,4277.5,ok,1507064400.0,5648826.0
6866,33,2017-10-04 05:00:00,4277.5,4287.0,4261.4,4274.1,ok,1507060800.0,6018084.0
6867,32,2017-10-04 04:00:00,4274.1,4295.0,4252.8,4294.9,ok,1507057200.0,10646950.0
6868,31,2017-10-04 03:00:00,4294.9,4296.0,4277.6,4288.0,ok,1507053600.0,4354393.0
6869,30,2017-10-04 02:00:00,4288.0,4298.7,4264.5,4273.5,ok,1507050000.0,5456160.0
6870,29,2017-10-04 01:00:00,4273.5,4302.3,4260.0,4288.0,ok,1507046400.0,11534083.0
6871,28,2017-10-04 00:00:00,4288.0,4290.0,4266.0,4275.6,ok,1507042800.0,9212856.0
6872,27,2017-10-03 23:00:00,4275.6,4288.5,4240.0,4240.1,ok,1507039200.0,16474545.0
6873,26,2017-10-03 22:00:00,4240.1,4268.3,4224.1,4257.3,ok,1507035600.0,29046892.0
6874,25,2017-10-03 21:00:00,4257.3,4296.6,4251.9,4294.0,ok,1507032000.0,14476729.0
6875,24,2017-10-03 20:00:00,4294.0,4310.1,4283.1,4309.7,ok,1507028400.0,10086826.0
6876,23,2017-10-03 19:00:00,4309.7,4309.8,4238.7,4275.0,ok,1507024800.0,25660161.0
6877,22,2017-10-03 18:00:00,4275.0,4318.6,4273.3,4315.9,ok,1507021200.0,16788371.0
6878,21,2017-10-03 17:00:00,4315.9,4330.0,4280.3,4288.8,ok,1507017600.0,21649016.0
6879,20,2017-10-03 16:00:00,4288.8,4309.5,4260.0,4284.4,ok,1507014000.0,24333097.0
6880,19,2017-10-03 15:00:00,4284.4,4319.3,4269.8,4297.3,ok,1507010400.0,35392964.0
6881,18,2017-10-03 14:00:00,4297.3,4407.9,4272.1,4403.3,ok,1507006800.0,46138915.0
6882,17,2017-10-03 13:00:00,4403.3,4410.6,4402.5,4410.6,ok,1507003200.0,2369819.0
6883,16,2017-10-03 12:00:00,4410.6,4420.0,4400.0,4408.8,ok,1506999600.0,4919219.0
6884,15,2017-10-03 11:00:00,4408.8,4435.0,4402.0,4406.0,ok,1506996000.0,15597659.0
6885,14,2017-10-03 10:00:00,4406.0,4415.0,4371.5,4373.6,ok,1506992400.0,9263101.0
6886,13,2017-10-03 09:00:00,4373.6,4388.1,4361.4,4388.0,ok,1506988800.0,6079154.0
6887,12,2017-10-03 08:00:00,4388.0,4395.9,4366.0,4366.1,ok,1506985200.0,6070016.0
6888,11,2017-10-03 07:00:00,4366.1,4379.7,4355.5,4370.5,ok,1506981600.0,8267283.0
6889,10,2017-10-03 06:00:00,4370.5,4399.0,4370.0,4390.4,ok,1506978000.0,6575131.0
6890,9,2017-10-03 05:00:00,4390.4,4413.3,4383.9,4412.3,ok,1506974400.0,7866540.0
6891,8,2017-10-03 04:00:00,4412.3,4418.5,4375.1,4375.2,ok,1506970800.0,15828190.0
6892,7,2017-10-03 03:00:00,4375.2,4393.0,4356.0,4366.9,ok,1506967200.0,13973409.0
6893,6,2017-10-03 02:00:00,4366.9,4405.5,4362.6,4396.0,ok,1506963600.0,16405726.0
6894,5,2017-10-03 01:00:00,4396.0,4411.4,4378.2,4378.3,ok,1506960000.0,10246225.0
6895,4,2017-10-03 00:00:00,4378.3,4418.2,4370.0,4417.9,ok,1506956400.0,13668329.0
6896,3,2017-10-02 23:00:00,4417.9,4433.0,4390.0,4403.3,ok,1506952800.0,11718689.0
6897,2,2017-10-02 22:00:00,4403.3,4411.8,4382.1,4382.2,ok,1506949200.0,11347136.0
6898,1,2017-10-02 21:00:00,4382.2,4411.9,4360.7,4389.0,ok,1506945600.0,24128563.0
6899,0,2017-10-02 20:00:00,4389.0,4446.0,4381.8,4439.0,ok,1506942000.0,27401001.0
6900,49,2017-10-02 19:00:00,4439.0,4458.0,4436.0,4445.0,ok,1506938400.0,15680401.0
6901,48,2017-10-02 18:00:00,4445.0,4458.8,4427.3,4432.6,ok,1506934800.0,13562695.0
6902,47,2017-10-02 17:00:00,4432.6,4438.2,4409.1,4409.9,ok,1506931200.0,8152213.0
6903,46,2017-10-02 16:00:00,4409.9,4450.0,4406.8,4436.3,ok,1506927600.0,16077722.0
6904,45,2017-10-02 15:00:00,4436.3,4438.7,4416.0,4431.6,ok,1506924000.0,14548862.0
6905,44,2017-10-02 14:00:00,4431.6,4435.0,4402.6,4402.7,ok,1506920400.0,11562049.0
6906,43,2017-10-02 13:00:00,4402.7,4417.4,4394.3,4394.4,ok,1506916800.0,13762845.0
6907,42,2017-10-02 12:00:00,4394.4,4398.1,4370.8,4385.9,ok,1506913200.0,8829260.0
6908,41,2017-10-02 11:00:00,4385.9,4410.0,4379.8,4402.2,ok,1506909600.0,11163367.0
6909,40,2017-10-02 10:00:00,4402.2,4422.4,4388.5,4416.4,ok,1506906000.0,15189722.0
6910,39,2017-10-02 09:00:00,4416.4,4420.0,4368.8,4382.8,ok,1506902400.0,20039357.0
6911,38,2017-10-02 08:00:00,4382.8,4383.8,4358.1,4375.9,ok,1506898800.0,10833132.0
6912,37,2017-10-02 07:00:00,4375.9,4384.1,4342.9,4343.0,ok,1506895200.0,23253496.0
6913,36,2017-10-02 06:00:00,4343.0,4349.0,4330.0,4335.0,ok,1506891600.0,11038902.0
6914,35,2017-10-02 05:00:00,4335.0,4350.3,4306.9,4313.0,ok,1506888000.0,10947231.0
6915,34,2017-10-02 04:00:00,4313.0,4313.9,4298.0,4303.8,ok,1506884400.0,6045620.0
6916,33,2017-10-02 03:00:00,4303.8,4306.9,4291.3,4299.9,ok,1506880800.0,4580414.0
6917,32,2017-10-02 02:00:00,4299.9,4300.0,4287.0,4291.9,ok,1506877200.0,5260328.0
6918,31,2017-10-02 01:00:00,4291.9,4305.1,4286.0,4291.7,ok,1506873600.0,11189699.0
6919,30,2017-10-02 00:00:00,4291.7,4294.3,4262.0,4273.6,ok,1506870000.0,12013011.0
6920,29,2017-10-01 23:00:00,4273.6,4278.0,4264.0,4270.2,ok,1506866400.0,9353935.0
6921,28,2017-10-01 22:00:00,4270.2,4275.2,4251.7,4269.9,ok,1506862800.0,16794535.0
6922,27,2017-10-01 21:00:00,4269.9,4290.1,4251.1,4290.1,ok,1506859200.0,22839078.0
6923,26,2017-10-01 20:00:00,4290.1,4310.0,4290.0,4301.8,ok,1506855600.0,5936805.0
6924,25,2017-10-01 19:00:00,4301.8,4310.0,4289.2,4289.2,ok,1506852000.0,5889766.0
6925,24,2017-10-01 18:00:00,4289.2,4300.0,4286.2,4293.7,ok,1506848400.0,2964033.0
6926,23,2017-10-01 17:00:00,4293.7,4318.1,4285.0,4317.5,ok,1506844800.0,8047835.0
6927,22,2017-10-01 16:00:00,4317.5,4323.3,4297.0,4297.1,ok,1506841200.0,6331099.0
6928,21,2017-10-01 15:00:00,4297.1,4308.0,4287.5,4291.5,ok,1506837600.0,7098521.0
6929,20,2017-10-01 14:00:00,4291.5,4300.0,4271.0,4285.5,ok,1506834000.0,8689063.0
6930,19,2017-10-01 13:00:00,4285.5,4305.0,4276.6,4293.4,ok,1506830400.0,7851929.0
6931,18,2017-10-01 12:00:00,4293.4,4295.0,4260.7,4262.6,ok,1506826800.0,13218437.0
